"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2020-01-01 ~ 2020-12-31"
"실거래구분 : 상업업무용(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 강서구"
"읍면동 : 마곡동"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","유형","지번","도로명","용도지역","건축물주용도","도로조건","전용/연면적(㎡)","대지면적(㎡)","거래금액(만원)","층","매수","매도","계약년월","계약일","지분구분","건축년도","해제사유발생일","거래유형","중개사소재지"
"169","서울특별시 강서구 마곡동","집합","7**","마곡중앙6로","일반상업","제2종근린생활","25m미만","80.80"," ","40,000","","-","-","202004","20","지분","0000","-","-","-"
"170","서울특별시 강서구 마곡동","집합","7**","마곡중앙로","준주거","업무","-","36.80"," ","24,000","7","-","-","202004","18","","2019","-","-","-"
"171","서울특별시 강서구 마곡동","집합","7**","마곡중앙로","일반상업","업무","-","44.28"," ","26,200","6","-","-","202004","16","","2017","-","-","-"
"172","서울특별시 강서구 마곡동","집합","7**","공항대로","일반상업","제2종근린생활","-","56.05"," ","150,000","1","-","-","202004","15","","2016","-","-","-"
"173","서울특별시 강서구 마곡동","집합","7**","공항대로","일반상업","제2종근린생활","-","57.20"," ","160,000","1","-","-","202004","15","","2016","-","-","-"
"174","서울특별시 강서구 마곡동","집합","7**","마곡중앙1로","준주거","제2종근린생활","-","33.66"," ","40,074","2","-","-","202004","14","","2019","-","-","-"
"175","서울특별시 강서구 마곡동","집합","7**","마곡중앙6로","일반상업","숙박","-","17.68"," ","10,200","5","-","-","202004","13","","2015","-","-","-"
"176","서울특별시 강서구 마곡동","집합","7**","마곡중앙2로","준주거","제2종근린생활","-","41.60"," ","24,003","","-","-","202004","01","","2019","-","-","-"
"177","서울특별시 강서구 마곡동","집합","7**","마곡중앙로","일반상업","업무","-","31.68"," ","17,264","6","-","-","202003","28","","2017","-","-","-"
"178","서울특별시 강서구 마곡동","집합","7**","마곡중앙5로","일반상업","판매","-","39.00"," ","48,500","","-","-","202003","20","","2017","-","-","-"
"179","서울특별시 강서구 마곡동","집합","7**","마곡중앙5로1길","일반상업","업무","-","34.67"," ","19,700","9","-","-","202003","19","","2017","-","-","-"
"180","서울특별시 강서구 마곡동","집합","7**","마곡중앙6로","일반상업","업무","-","38.22"," ","16,250","11","-","-","202003","18","","2017","-","-","-"
"181","서울특별시 강서구 마곡동","집합","7**","마곡동로4길","일반상업","업무","-","30.34"," ","16,790","6","-","-","202003","16","","2017","-","-","-"
"182","서울특별시 강서구 마곡동","집합","7**","마곡중앙로","일반상업","업무","-","28.86"," ","19,700","","-","-","202003","14","","2017","-","-","-"
"183","서울특별시 강서구 마곡동","집합","7**","마곡중앙로","일반상업","업무","-","28.86"," ","19,600","","-","-","202003","14","","2017","-","-","-"
"184","서울특별시 강서구 마곡동","집합","7**","마곡중앙6로","일반상업","업무","-","29.51"," ","15,500","13","-","-","202003","05","","2017","-","-","-"
"185","서울특별시 강서구 마곡동","집합","7**","마곡중앙6로","일반상업","업무","-","32.00"," ","15,500","13","-","-","202003","05","","2017","-","-","-"
"186","서울특별시 강서구 마곡동","집합","7**","마곡중앙6로","일반상업","숙박","-","15.64"," ","11,000","11","-","-","202003","03","","2015","-","-","-"
"187","서울특별시 강서구 마곡동","집합","7**","마곡중앙로","일반상업","숙박","-","21.19"," ","14,000","","-","-","202002","18","","2017","-","-","-"
"188","서울특별시 강서구 마곡동","집합","7**","마곡중앙1로","준주거","업무","-","41.40"," ","29,394","6","-","-","202002","18","","2019","-","-","-"
"189","서울특별시 강서구 마곡동","집합","7**","마곡중앙로","일반상업","업무","-","32.37"," ","19,000","","-","-","202002","14","","2017","-","-","-"
"190","서울특별시 강서구 마곡동","집합","7**","마곡중앙1로","준주거","업무","-","50.32"," ","34,100","","-","-","202002","11","","2019","-","-","-"
"191","서울특별시 강서구 마곡동","집합","7**","마곡중앙1로","준주거","업무","-","46.46"," ","33,254","","-","-","202002","11","","2019","-","-","-"
"192","서울특별시 강서구 마곡동","집합","7**","공항대로","일반상업","제1종근린생활","-","91.20"," ","75,000","5","-","-","202002","11","","2019","-","-","-"
"193","서울특별시 강서구 마곡동","집합","7**","마곡중앙1로","준주거","업무","-","42.75"," ","28,996","","-","-","202002","11","","2019","-","-","-"
"194","서울특별시 강서구 마곡동","집합","7**","양천로","일반상업","제2종근린생활","-","29.60"," ","32,000","","-","-","202002","07","","2017","-","-","-"
"195","서울특별시 강서구 마곡동","집합","7**","공항대로","일반상업","업무","-","59.04"," ","40,000","10","-","-","202002","06","","2019","-","-","-"
"196","서울특별시 강서구 마곡동","집합","7**","공항대로","준주거","업무","-","15.94"," ","8,450","2","-","-","202002","05","","2016","-","-","-"
"197","서울특별시 강서구 마곡동","집합","7**","공항대로","제3종일반주거","제2종근린생활","25m이상","112.28"," ","58,500","5","-","-","202002","04","","1999","-","-","-"
"198","서울특별시 강서구 마곡동","집합","7**","마곡중앙로","일반상업","업무","25m미만","35.49"," ","19,500","","-","-","202002","04","","0000","-","-","-"
"199","서울특별시 강서구 마곡동","집합","7**","마곡중앙로","일반상업","제2종근린생활","-","53.32"," ","110,000","1","-","-","202002","04","","2017","-","-","-"
"200","서울특별시 강서구 마곡동","집합","7**","마곡중앙로","준주거","업무","-","30.40"," ","21,566","8","-","-","202001","30","","2019","-","-","-"
"201","서울특별시 강서구 마곡동","집합","7**","공항대로","일반상업","제2종근린생활","-","73.32"," ","58,200","4","-","-","202001","30","","2019","-","-","-"
"202","서울특별시 강서구 마곡동","집합","7**","마곡서로","일반상업","업무","25m미만","32.14"," ","21,300","","-","-","202001","29","","2017","-","-","-"
"203","서울특별시 강서구 마곡동","집합","7**","마곡서로","일반상업","업무","25m미만","32.14"," ","21,300","","-","-","202001","29","","2017","-","-","-"
"204","서울특별시 강서구 마곡동","집합","7**","마곡중앙로","일반상업","업무","-","88.56"," ","50,127","6","-","-","202001","23","","2017","-","-","-"
"205","서울특별시 강서구 마곡동","집합","7**","마곡중앙6로","일반상업","숙박","-","17.68"," ","10,900","13","-","-","202001","13","","2015","-","-","-"
"206","서울특별시 강서구 마곡동","집합","8**","마곡중앙2로","준공업","제2종근린생활","-","15.51"," ","10,843","7","-","-","202001","08","","2019","-","-","-"
"207","서울특별시 강서구 마곡동","집합","7**","마곡중앙로","일반상업","업무","-","36.48"," ","21,300","8","-","-","202001","04","","2017","-","-","-"
"208","서울특별시 강서구 마곡동","집합","7**","공항대로","일반상업","업무","-","49.64"," ","31,430","7","-","-","202001","03","","2019","-","-","-"
"209","서울특별시 강서구 마곡동","집합","7**","공항대로","일반상업","업무","-","55.48"," ","35,100","7","-","-","202001","03","","2019","-","-","-"
"210","서울특별시 강서구 마곡동","집합","7**","마곡중앙로","준주거","업무","-","37.05"," ","26,471","6","-","-","202001","02","","2019","-","-","-"
"211","서울특별시 강서구 마곡동","집합","7**","마곡중앙로","준주거","업무","-","37.05"," ","26,471","6","-","-","202001","02","","2019","-","-","-"
